first_time_homebuyer_flag,borrowers_num,orig_UPB,orig_interest_rate,program_ind,zero_balance_effective_date,loan_purpose,LTV,units_numb,id_loan,maturity_date,occupancy_status,period,DTI_ratio,orig_loan_term,channel,Unnamed: 0,first_payment_date,cens,CLTV,MI_%,property_state,zero_balance_code,postal_code,MI_cancel_flag,int_only_flag,PPM_flag,property_type,property_val_method,time,amortization_type,service_name,seller_name
N,1,104000,6.875,9,,P,95,1,F99Q10569128,202904,P,2017-12-01,28,360,T,424467,199905,False,95,30,SC,-1.0,29700,9,N,N,SF,9,226,FRM,"JPMORGAN CHASE BANK, N.A.","NORWEST MORTGAGE, INC."
N,1,213000,7.0,9,,P,95,1,F99Q10569142,202904,P,2017-12-01,28,360,R,424482,199905,False,95,30,FL,-1.0,33600,9,N,N,SF,9,226,FRM,Other servicers,"NORWEST MORTGAGE, INC."
N,1,76000,7.0,9,,C,55,1,F99Q10569149,202904,P,2017-12-01,28,360,T,424490,199905,False,55,0,CO,-1.0,81200,9,N,N,SF,9,226,FRM,Other servicers,"NORWEST MORTGAGE, INC."
N,2,54000,7.0,9,,P,97,1,F99Q10569159,202904,P,2017-12-01,28,360,T,424501,199905,False,97,35,FL,-1.0,32700,9,N,N,SF,9,226,FRM,Other servicers,"NORWEST MORTGAGE, INC."
N,1,60000,6.875,9,,P,90,1,F99Q10569169,201903,P,2017-12-01,11,240,T,424512,199904,False,90,12,AL,-1.0,36000,9,N,N,SF,9,227,FRM,Other servicers,Other sellers
N,1,62000,6.875,9,,N,66,1,F99Q10569173,201904,P,2017-12-01,21,240,T,424517,199905,False,66,0,IL,-1.0,62200,9,N,N,CO,9,226,FRM,Other servicers,Other sellers
N,2,107000,6.75,9,,C,75,1,F99Q10569463,201902,P,2017-12-01,25,240,T,424808,199903,False,75,0,IL,-1.0,61800,9,N,N,SF,9,228,FRM,"CITIMORTGAGE, INC.","LASALLE BANK, FSB"
N,2,77000,6.75,9,,C,74,1,F99Q10569495,201904,P,2017-12-01,28,240,T,424841,199905,False,74,0,OH,-1.0,44900,9,N,N,SF,9,226,FRM,Other servicers,"LASALLE BANK, FSB"
N,2,99000,6.75,9,,C,80,1,F99Q10569510,201904,P,2017-12-01,28,240,T,424857,199905,False,80,6,OH,-1.0,45300,9,N,N,SF,9,226,FRM,Other servicers,"LASALLE BANK, FSB"
N,1,52000,7.25,9,,P,95,1,F99Q10569818,202904,P,2017-12-01,50,360,R,425126,199905,False,95,30,IN,-1.0,47600,9,N,N,SF,9,226,FRM,Other servicers,"CENDANT MORTGAGE CORPORATION, DBA PHH MORTGAGE SERVICES, INC"
N,1,38000,7.25,9,,P,80,1,F99Q10569835,202904,P,2017-12-01,24,360,R,425144,199905,False,80,0,MS,-1.0,39400,9,N,N,SF,9,226,FRM,Other servicers,"CENDANT MORTGAGE CORPORATION, DBA PHH MORTGAGE SERVICES, INC"
N,1,60000,7.25,9,,P,94,1,F99Q10569837,202904,P,2017-12-01,39,360,R,425147,199905,False,94,30,OH,-1.0,44700,9,N,N,SF,9,226,FRM,"WELLS FARGO BANK, N.A.","CENDANT MORTGAGE CORPORATION, DBA PHH MORTGAGE SERVICES, INC"
N,1,70000,7.25,9,,P,75,1,F99Q10569842,202904,P,2017-12-01,46,360,R,425153,199905,False,75,0,SC,-1.0,29000,9,N,N,SF,9,226,FRM,Other servicers,"CENDANT MORTGAGE CORPORATION, DBA PHH MORTGAGE SERVICES, INC"
N,1,95000,7.125,9,201703.0,P,74,1,F99Q10569916,202904,P,2017-03-01,41,360,R,425228,199905,True,74,0,NJ,1.0,7000,9,N,N,SF,9,217,FRM,"JPMORGAN CHASE BANK, N.A.","CENDANT MORTGAGE CORPORATION, DBA PHH MORTGAGE SERVICES, INC"
N,1,89000,7.125,9,,C,75,1,F99Q10569929,202904,P,2017-12-01,32,360,R,425242,199905,False,75,0,WY,-1.0,82600,9,N,N,SF,9,226,FRM,"WELLS FARGO BANK, N.A.","CENDANT MORTGAGE CORPORATION, DBA PHH MORTGAGE SERVICES, INC"
Y,2,90000,7.125,9,,P,95,1,F99Q10569981,202904,P,2017-12-01,25,360,R,425294,199905,False,95,30,SC,-1.0,29200,9,N,N,SF,9,226,FRM,"WELLS FARGO BANK, N.A.","CENDANT MORTGAGE CORPORATION, DBA PHH MORTGAGE SERVICES, INC"
N,2,36000,6.875,9,,N,51,1,F99Q10570138,202904,P,2017-12-01,27,360,T,425392,199905,False,51,0,NE,-1.0,69000,9,N,N,SF,9,226,FRM,Other servicers,"PRINCIPAL RESIDENTIAL MORTGAGE, INC."
N,2,82000,6.875,9,,P,59,1,F99Q10570237,202904,P,2017-12-01,29,360,T,425407,199905,False,59,0,MN,-1.0,55300,9,N,N,PU,9,226,FRM,Other servicers,"PRINCIPAL RESIDENTIAL MORTGAGE, INC."
N,2,46000,7.25,9,,P,61,1,F99Q10570401,202904,P,2017-12-01,28,360,T,425448,199905,False,61,0,TX,-1.0,77300,9,N,N,SF,9,226,FRM,Other servicers,"NORWEST MORTGAGE, INC."
N,1,77000,6.875,9,,C,72,1,F99Q10570402,202904,P,2017-12-01,28,360,T,425450,199905,False,72,0,OR,-1.0,97200,9,N,N,SF,9,226,FRM,Other servicers,"NORWEST MORTGAGE, INC."
N,1,70000,6.875,9,,N,77,1,F99Q10570426,202904,P,2017-12-01,28,360,T,425474,199905,False,77,0,TX,-1.0,75000,9,N,N,SF,9,226,FRM,Other servicers,"NORWEST MORTGAGE, INC."
N,2,200000,6.875,9,,C,72,1,F99Q10570439,202904,P,2017-12-01,28,360,T,425488,199905,False,72,0,CA,-1.0,95400,9,N,N,SF,9,226,FRM,"WELLS FARGO BANK, N.A.","NORWEST MORTGAGE, INC."
N,2,125000,6.375,9,,C,53,1,F99Q10570823,202904,P,2017-12-01,28,360,T,425739,199905,False,53,0,PA,-1.0,19000,9,N,N,SF,9,226,FRM,Other servicers,"PRINCIPAL RESIDENTIAL MORTGAGE, INC."
N,2,130000,7.25,9,,N,65,1,F99Q10571010,202904,I,2017-12-01,32,360,T,425882,199905,False,65,0,CT,-1.0,6400,9,N,N,SF,9,226,FRM,Other servicers,"LASALLE BANK, FSB"
N,2,143000,6.625,9,,P,63,1,F99Q10571101,202903,I,2017-12-01,19,360,T,425932,199904,False,63,0,MA,-1.0,1800,9,N,N,SF,9,227,FRM,Other servicers,"LASALLE BANK, FSB"
N,2,120000,6.875,9,201702.0,N,79,1,F99Q10571252,202903,P,2017-02-01,28,360,T,426011,199904,True,79,0,CT,1.0,6400,9,N,N,SF,9,217,FRM,"JPMORGAN CHASE BANK, N.A.","LASALLE BANK, FSB"
N,2,88000,6.875,9,,C,80,1,F99Q10571343,202904,P,2017-12-01,19,360,T,426069,199905,False,80,17,AK,-1.0,99600,9,N,N,SF,9,226,FRM,Other servicers,"LASALLE BANK, FSB"
N,1,65000,6.75,9,,N,69,1,F99Q10571441,202903,P,2017-12-01,22,360,T,426124,199904,False,69,0,IL,-1.0,60500,9,N,N,CO,9,227,FRM,"CITIMORTGAGE, INC.","LASALLE BANK, FSB"
N,1,137000,6.375,9,,P,57,1,F99Q10571526,202904,P,2017-12-01,43,360,T,426179,199905,False,58,0,CT,-1.0,6700,9,N,N,SF,9,226,FRM,Other servicers,"LASALLE BANK, FSB"
N,1,47000,6.5,9,,C,80,1,F99Q10571549,202904,P,2017-12-01,26,360,T,426199,199905,False,80,12,NC,-1.0,27400,9,N,N,SF,9,226,FRM,Other servicers,"LASALLE BANK, FSB"
N,2,120000,6.25,9,,C,71,1,F99Q10571572,202904,P,2017-12-01,36,360,T,426218,199905,False,71,0,NJ,-1.0,8300,9,N,N,SF,9,226,FRM,Other servicers,"LASALLE BANK, FSB"
N,1,120000,7.25,9,,C,61,2,F99Q10571617,202904,P,2017-12-01,45,360,T,426263,199905,False,61,0,CA,-1.0,92600,9,N,N,SF,9,226,FRM,Other servicers,Other sellers
N,2,37000,8.125,9,,P,72,1,F99Q10571667,202904,P,2017-12-01,28,360,T,426314,199905,False,72,0,TX,-1.0,76900,9,N,N,SF,9,226,FRM,"WELLS FARGO BANK, N.A.","NORWEST MORTGAGE, INC."
N,1,52000,8.125,9,,P,95,1,F99Q10571668,202904,P,2017-12-01,28,360,T,426316,199905,False,95,30,TX,-1.0,77500,9,N,N,SF,9,226,FRM,"WELLS FARGO BANK, N.A.","NORWEST MORTGAGE, INC."
N,2,96000,7.875,9,,C,69,1,F99Q10571674,202904,P,2017-12-01,28,360,T,426323,199905,False,69,0,NV,-1.0,89000,9,N,N,SF,9,226,FRM,Other servicers,"NORWEST MORTGAGE, INC."
N,1,66000,8.125,9,,P,95,1,F99Q10571681,202904,P,2017-12-01,28,360,T,426331,199905,False,95,30,GA,-1.0,31200,9,N,N,SF,9,226,FRM,"WELLS FARGO BANK, N.A.","NORWEST MORTGAGE, INC."
N,1,210000,6.625,9,201709.0,C,71,1,F99Q10571769,202904,P,2017-09-01,28,360,R,426416,199905,True,71,0,MI,1.0,48300,9,N,N,SF,9,223,FRM,Other servicers,"LASALLE BANK, FSB"
N,1,101000,7.5,9,,N,64,1,F99Q10571957,202904,P,2017-12-01,28,360,T,426578,199905,False,64,0,CA,-1.0,90800,9,N,N,SF,9,226,FRM,"WELLS FARGO BANK, N.A.","NORWEST MORTGAGE, INC."
N,1,59000,6.875,9,,N,52,1,F99Q10572017,202904,P,2017-12-01,21,360,T,426623,199905,False,52,0,TX,-1.0,76200,9,N,N,PU,9,226,FRM,Other servicers,Other sellers
Y,1,101000,6.99,9,,P,95,1,F99Q10572335,202904,P,2017-12-01,20,360,R,426893,199905,False,95,30,VA,-1.0,23200,9,N,N,SF,9,226,FRM,Other servicers,Other sellers
N,2,71000,7.375,9,,C,75,2,F99Q10573275,202904,P,2017-12-01,21,360,T,427760,199905,False,75,0,WI,-1.0,53400,9,N,N,SF,9,226,FRM,Other servicers,"CENDANT MORTGAGE CORPORATION, DBA PHH MORTGAGE SERVICES, INC"
N,2,131000,7.0,9,,N,74,1,F99Q10573328,202902,P,2017-12-01,21,360,R,427814,199903,False,74,0,NJ,-1.0,7700,9,N,N,SF,9,228,FRM,Other servicers,"CENDANT MORTGAGE CORPORATION, DBA PHH MORTGAGE SERVICES, INC"
N,2,49000,7.0,9,,C,75,1,F99Q10573359,202904,P,2017-12-01,48,360,R,427846,199905,False,75,0,KS,-1.0,67200,9,N,N,SF,9,226,FRM,Other servicers,"CENDANT MORTGAGE CORPORATION, DBA PHH MORTGAGE SERVICES, INC"
N,1,52000,7.0,9,,N,76,1,F99Q10573381,202904,P,2017-12-01,45,360,R,427869,199905,False,76,0,OH,-1.0,43100,9,N,N,SF,9,226,FRM,Other servicers,"CENDANT MORTGAGE CORPORATION, DBA PHH MORTGAGE SERVICES, INC"
N,1,88000,7.5,9,,N,64,1,F99Q10573448,202904,I,2017-12-01,28,360,T,427937,199905,False,64,0,CA,-1.0,93400,9,N,N,SF,9,226,FRM,"WELLS FARGO BANK, N.A.","NORWEST MORTGAGE, INC."
Y,2,119000,6.875,9,,P,95,1,F99Q10574133,202904,P,2017-12-01,37,360,R,428623,199905,False,95,30,TX,-1.0,76100,9,N,N,SF,9,226,FRM,"WELLS FARGO BANK, N.A.","CENDANT MORTGAGE CORPORATION, DBA PHH MORTGAGE SERVICES, INC"
N,2,94000,6.875,9,,P,95,1,F99Q10574154,202904,P,2017-12-01,43,360,R,428645,199905,False,95,30,FL,-1.0,34200,9,N,N,SF,9,226,FRM,Other servicers,"CENDANT MORTGAGE CORPORATION, DBA PHH MORTGAGE SERVICES, INC"
N,2,68000,7.25,9,,P,86,1,F99Q10575148,202904,P,2017-12-01,20,360,T,429638,199905,False,86,12,NC,-1.0,27800,9,N,N,SF,9,226,FRM,Other servicers,"CENDANT MORTGAGE CORPORATION, DBA PHH MORTGAGE SERVICES, INC"
Y,1,153000,7.0,9,,P,93,1,F99Q10575179,202904,P,2017-12-01,35,360,R,429666,199905,False,93,30,AL,-1.0,36500,9,N,N,SF,9,226,FRM,Other servicers,Other sellers
N,2,78000,6.75,9,,C,75,1,F99Q10575373,202904,P,2017-12-01,24,360,T,429860,199905,False,75,0,IN,-1.0,47900,9,N,N,SF,9,226,FRM,Other servicers,"CENDANT MORTGAGE CORPORATION, DBA PHH MORTGAGE SERVICES, INC"
N,2,145000,6.625,9,,N,75,1,F99Q10575403,202904,P,2017-12-01,15,360,T,429891,199905,False,75,0,CT,-1.0,6000,9,N,N,SF,9,226,FRM,Other servicers,"CENDANT MORTGAGE CORPORATION, DBA PHH MORTGAGE SERVICES, INC"
N,2,151000,7.375,9,,P,95,1,F99Q10575419,202904,P,2017-12-01,36,360,R,429908,199905,False,95,30,MI,-1.0,48800,9,N,N,SF,9,226,FRM,Other servicers,Other sellers
N,2,101000,6.75,9,201707.0,C,75,1,F99Q10575513,202904,P,2017-07-01,25,360,T,430001,199905,True,75,0,WA,1.0,98400,9,N,N,SF,9,221,FRM,Other servicers,"CENDANT MORTGAGE CORPORATION, DBA PHH MORTGAGE SERVICES, INC"
N,2,58000,6.75,9,,P,90,1,F99Q10575558,202904,P,2017-12-01,33,360,R,430047,199905,False,90,25,NJ,-1.0,8200,9,N,N,SF,9,226,FRM,Other servicers,"CENDANT MORTGAGE CORPORATION, DBA PHH MORTGAGE SERVICES, INC"
N,2,90000,6.75,9,,P,90,1,F99Q10575563,202904,P,2017-12-01,42,360,R,430053,199905,False,90,25,GA,-1.0,31500,9,N,N,SF,9,226,FRM,"JPMORGAN CHASE BANK, N.A.","CENDANT MORTGAGE CORPORATION, DBA PHH MORTGAGE SERVICES, INC"
Y,1,48000,6.75,9,,P,95,1,F99Q10575624,202904,P,2017-12-01,41,360,T,430115,199905,False,95,30,OK,-1.0,73000,9,N,N,SF,9,226,FRM,Other servicers,"CENDANT MORTGAGE CORPORATION, DBA PHH MORTGAGE SERVICES, INC"
N,1,96000,6.625,9,,P,95,1,F99Q10575698,202904,P,2017-12-01,50,360,R,430190,199905,False,95,30,SC,-1.0,29600,9,N,N,PU,9,226,FRM,"WELLS FARGO BANK, N.A.","CENDANT MORTGAGE CORPORATION, DBA PHH MORTGAGE SERVICES, INC"
N,1,50000,7.125,9,,P,95,1,F99Q10575860,202904,P,2017-12-01,35,360,R,430353,199905,False,95,30,TX,-1.0,76700,9,N,N,SF,9,226,FRM,"WELLS FARGO BANK, N.A.","CENDANT MORTGAGE CORPORATION, DBA PHH MORTGAGE SERVICES, INC"
Y,2,80000,6.625,9,,P,80,1,F99Q10575876,202904,P,2017-12-01,48,360,R,430370,199905,False,80,0,TX,-1.0,79900,9,N,N,SF,9,226,FRM,Other servicers,Other sellers
N,2,65000,6.625,9,,P,74,1,F99Q10575922,201903,P,2017-12-01,39,240,T,430417,199904,False,74,0,NE,-1.0,68500,9,N,N,SF,9,227,FRM,Other servicers,"CENDANT MORTGAGE CORPORATION, DBA PHH MORTGAGE SERVICES, INC"
N,1,32000,6.875,9,,N,72,1,F99Q10575961,202904,P,2017-12-01,19,360,R,430457,199905,False,72,0,WA,-1.0,98000,9,N,N,SF,9,226,FRM,Other servicers,Other sellers
Y,2,71000,6.875,9,,P,90,1,F99Q10575972,202904,P,2017-12-01,27,360,R,430469,199905,False,90,25,MO,-1.0,65100,9,N,N,SF,9,226,FRM,Other servicers,Other sellers
N,2,79000,6.875,9,,N,75,1,F99Q10576247,201404,P,2017-12-01,37,180,T,430745,199905,False,75,0,MI,-1.0,48600,9,N,N,SF,9,226,FRM,Other servicers,"LASALLE BANK, FSB"
Y,2,82000,6.375,9,,P,80,1,F99Q10576581,202904,P,2017-12-01,19,360,T,431074,199905,False,80,0,PA,-1.0,17500,9,N,N,SF,9,226,FRM,"WELLS FARGO BANK, N.A.","CENDANT MORTGAGE CORPORATION, DBA PHH MORTGAGE SERVICES, INC"
N,1,60000,6.5,9,,P,95,1,F99Q10576594,202904,P,2017-12-01,53,360,R,431088,199905,False,95,30,FL,-1.0,33900,9,N,N,SF,9,226,FRM,Other servicers,"CENDANT MORTGAGE CORPORATION, DBA PHH MORTGAGE SERVICES, INC"
N,1,90000,6.25,9,,C,74,1,F99Q10576604,202904,P,2017-12-01,12,360,T,431099,199905,False,74,0,OR,-1.0,97300,9,N,N,SF,9,226,FRM,Other servicers,"CENDANT MORTGAGE CORPORATION, DBA PHH MORTGAGE SERVICES, INC"
N,2,118000,6.25,9,,N,72,1,F99Q10576606,202904,P,2017-12-01,30,360,T,431102,199905,False,72,0,NJ,-1.0,8500,9,N,N,SF,9,226,FRM,Other servicers,"CENDANT MORTGAGE CORPORATION, DBA PHH MORTGAGE SERVICES, INC"
Y,1,28000,7.875,9,,P,95,1,F99Q10576622,202904,P,2017-12-01,20,360,R,431118,199905,False,95,30,LA,-1.0,71100,9,N,N,SF,9,226,FRM,Other servicers,"CENDANT MORTGAGE CORPORATION, DBA PHH MORTGAGE SERVICES, INC"
N,2,77000,6.875,9,,P,90,1,F99Q10576636,202903,S,2017-12-01,7,360,R,431133,199904,False,90,25,TX,-1.0,76100,9,N,N,SF,9,227,FRM,Other servicers,"CENDANT MORTGAGE CORPORATION, DBA PHH MORTGAGE SERVICES, INC"
N,1,72000,6.875,9,,P,79,1,F99Q10576648,202904,P,2017-12-01,42,360,R,431146,199905,False,79,0,TX,-1.0,76600,9,N,N,SF,9,226,FRM,Other servicers,"CENDANT MORTGAGE CORPORATION, DBA PHH MORTGAGE SERVICES, INC"
N,1,104000,6.875,9,,P,80,1,F99Q10576710,202904,P,2017-12-01,36,360,R,431209,199905,False,80,0,LA,-1.0,70500,9,N,N,SF,9,226,FRM,Other servicers,"CENDANT MORTGAGE CORPORATION, DBA PHH MORTGAGE SERVICES, INC"
Y,1,59000,6.875,9,,P,95,1,F99Q10576713,202904,P,2017-12-01,21,360,R,431213,199905,False,95,30,NC,-1.0,28100,9,N,N,SF,9,226,FRM,"JPMORGAN CHASE BANK, N.A.","CENDANT MORTGAGE CORPORATION, DBA PHH MORTGAGE SERVICES, INC"
N,2,105000,6.875,9,,P,80,1,F99Q10576738,202903,P,2017-12-01,44,360,T,431239,199904,False,80,0,WA,-1.0,98500,9,N,N,SF,9,227,FRM,Other servicers,"CENDANT MORTGAGE CORPORATION, DBA PHH MORTGAGE SERVICES, INC"
N,1,90000,6.0,9,201703.0,C,75,1,F99Q10576911,201404,P,2017-03-01,50,180,R,431413,199905,True,75,0,MI,1.0,49200,9,N,N,SF,9,217,FRM,Other servicers,"LASALLE BANK, FSB"
N,2,109000,7.0,9,,C,75,1,F99Q10576936,201904,P,2017-12-01,52,240,R,431439,199905,False,75,0,OR,-1.0,97200,9,N,N,SF,9,226,FRM,Other servicers,"CENDANT MORTGAGE CORPORATION, DBA PHH MORTGAGE SERVICES, INC"
N,1,53000,6.875,9,,C,75,1,F99Q10576948,202904,P,2017-12-01,28,360,T,431452,199905,False,75,0,GA,-1.0,30300,9,N,N,SF,9,226,FRM,Other servicers,"CENDANT MORTGAGE CORPORATION, DBA PHH MORTGAGE SERVICES, INC"
N,2,113000,6.875,9,,P,95,1,F99Q10576998,202904,P,2017-12-01,45,360,R,431503,199905,False,95,30,OH,-1.0,44400,9,N,N,SF,9,226,FRM,Other servicers,"CENDANT MORTGAGE CORPORATION, DBA PHH MORTGAGE SERVICES, INC"
N,2,102000,6.875,9,,N,78,1,F99Q10577000,202904,P,2017-12-01,33,360,T,431506,199905,False,78,0,MD,-1.0,21700,9,N,N,SF,9,226,FRM,Other servicers,"CENDANT MORTGAGE CORPORATION, DBA PHH MORTGAGE SERVICES, INC"
Y,1,84000,6.875,9,,P,95,1,F99Q10577368,202904,P,2017-12-01,33,360,T,431840,199905,False,95,30,IN,-1.0,47400,9,N,N,SF,9,226,FRM,Other servicers,"CENDANT MORTGAGE CORPORATION, DBA PHH MORTGAGE SERVICES, INC"
N,2,90000,6.875,9,201704.0,N,85,1,F99Q10577372,202904,P,2017-04-01,24,360,T,431845,199905,True,85,12,LA,1.0,70400,9,N,N,SF,9,218,FRM,Other servicers,"CENDANT MORTGAGE CORPORATION, DBA PHH MORTGAGE SERVICES, INC"
N,1,59000,7.125,9,,C,75,2,F99Q10577385,202904,P,2017-12-01,24,360,T,431859,199905,False,75,0,IL,-1.0,62200,9,N,N,SF,9,226,FRM,Other servicers,"CENDANT MORTGAGE CORPORATION, DBA PHH MORTGAGE SERVICES, INC"
N,2,76000,7.375,9,,P,80,1,F99Q10578203,202904,P,2017-12-01,29,360,T,432623,199905,False,80,0,WI,-1.0,53200,9,N,N,SF,9,226,FRM,Other servicers,"CENDANT MORTGAGE CORPORATION, DBA PHH MORTGAGE SERVICES, INC"
N,2,147000,7.0,9,,N,75,1,F99Q10578223,201904,P,2017-12-01,36,240,T,432633,199905,False,75,0,MA,-1.0,1900,9,N,N,SF,9,226,FRM,Other servicers,"CENDANT MORTGAGE CORPORATION, DBA PHH MORTGAGE SERVICES, INC"
N,1,212000,6.875,9,,P,80,1,F99Q10578406,202904,P,2017-12-01,30,360,R,432814,199905,False,80,0,AZ,-1.0,85700,9,N,N,PU,9,226,FRM,Other servicers,"CENDANT MORTGAGE CORPORATION, DBA PHH MORTGAGE SERVICES, INC"
N,2,76000,6.875,9,,N,90,1,F99Q10578411,202904,P,2017-12-01,27,360,R,432820,199905,False,90,25,WV,-1.0,25500,9,N,N,SF,9,226,FRM,Other servicers,"CENDANT MORTGAGE CORPORATION, DBA PHH MORTGAGE SERVICES, INC"
N,1,36000,6.875,9,,P,95,1,F99Q10578446,202904,P,2017-12-01,35,360,R,432856,199905,False,95,30,PA,-1.0,17400,9,N,N,SF,9,226,FRM,Other servicers,"CENDANT MORTGAGE CORPORATION, DBA PHH MORTGAGE SERVICES, INC"
N,2,55000,6.75,9,,P,43,1,F99Q10578581,202404,P,2017-12-01,17,300,R,432992,199905,False,43,0,NC,-1.0,28600,9,N,N,SF,9,226,FRM,Other servicers,Other sellers
N,2,61000,6.875,9,,N,69,1,F99Q10578592,202905,P,2017-12-01,37,360,R,433004,199906,False,69,0,NC,-1.0,27300,9,N,N,MH,9,225,FRM,Other servicers,Other sellers
N,1,185000,6.75,9,201706.0,N,75,1,F99Q10578601,202904,P,2017-06-01,57,360,R,433014,199905,True,75,0,NC,1.0,27600,9,N,N,SF,9,220,FRM,"JPMORGAN CHASE BANK, N.A.",Other sellers
N,2,110000,7.0,9,,C,80,1,F99Q10578617,202904,P,2017-12-01,28,360,T,433031,199905,False,80,0,OR,-1.0,97100,9,N,N,SF,9,226,FRM,"JPMORGAN CHASE BANK, N.A.","NORWEST MORTGAGE, INC."
N,1,106000,7.0,9,,P,95,1,F99Q10579042,202904,P,2017-12-01,28,360,T,433208,199905,False,95,30,SC,-1.0,29600,9,N,N,SF,9,226,FRM,Other servicers,"NORWEST MORTGAGE, INC."
N,2,150000,6.75,9,,N,77,1,F99Q10579095,202904,P,2017-12-01,44,360,T,433262,199905,False,77,0,KY,-1.0,40500,9,N,N,SF,9,226,FRM,Other servicers,"CENDANT MORTGAGE CORPORATION, DBA PHH MORTGAGE SERVICES, INC"
N,2,143000,6.875,9,201707.0,P,94,1,F99Q10579193,202904,P,2017-07-01,60,360,T,433360,199905,True,94,30,FL,1.0,34600,9,N,N,PU,9,221,FRM,"JPMORGAN CHASE BANK, N.A.","CENDANT MORTGAGE CORPORATION, DBA PHH MORTGAGE SERVICES, INC"
N,2,47000,7.125,9,201701.0,N,72,1,F99Q10579209,201903,P,2017-01-01,7,240,R,433376,199904,True,72,0,KY,1.0,40200,9,N,N,SF,9,216,FRM,Other servicers,Other sellers
N,1,41000,7.0,9,,N,80,1,F99Q10579323,202904,P,2017-12-01,21,360,R,433450,199905,False,80,0,NC,-1.0,27900,9,N,N,MH,9,226,FRM,Other servicers,Other sellers
N,1,89000,7.125,9,,N,80,1,F99Q10579351,202904,I,2017-12-01,23,360,R,433479,199905,False,80,0,NC,-1.0,27600,9,N,N,SF,9,226,FRM,Other servicers,Other sellers
N,1,100000,7.0,9,,C,77,1,F99Q10579360,202905,P,2017-12-01,46,360,R,433489,199906,False,77,0,NC,-1.0,28000,9,N,N,SF,9,225,FRM,Other servicers,Other sellers
Y,1,55000,7.25,9,,P,77,1,F99Q10579363,202904,P,2017-12-01,29,360,R,433493,199905,False,77,0,NC,-1.0,27500,9,N,N,SF,9,226,FRM,Other servicers,Other sellers
N,1,78000,7.0,9,,P,95,1,F99Q10579364,202904,P,2017-12-01,29,360,R,433495,199905,False,95,35,NC,-1.0,28500,9,N,N,SF,9,226,FRM,Other servicers,Other sellers
N,2,71000,6.875,9,,P,90,1,F99Q10579586,202904,P,2017-12-01,28,360,T,433531,199905,False,90,30,TX,-1.0,78900,9,N,N,SF,9,226,FRM,"WELLS FARGO BANK, N.A.","NORWEST MORTGAGE, INC."
N,1,73000,7.125,9,,C,80,1,F99Q10579602,202904,P,2017-12-01,28,360,T,433548,199905,False,80,0,WA,-1.0,98800,9,N,N,SF,9,226,FRM,Other servicers,"NORWEST MORTGAGE, INC."
N,2,84000,6.875,9,,P,80,1,F99Q10579618,202904,P,2017-12-01,28,360,T,433565,199905,False,80,0,OK,-1.0,74000,9,N,N,SF,9,226,FRM,Other servicers,"NORWEST MORTGAGE, INC."
N,1,74000,7.25,9,,P,95,1,F99Q10579643,202904,P,2017-12-01,28,360,T,433591,199905,False,95,30,NV,-1.0,89400,9,N,N,SF,9,226,FRM,Other servicers,"NORWEST MORTGAGE, INC."
N,1,85000,6.875,9,,N,52,2,F99Q10579662,202904,P,2017-12-01,40,360,T,433599,199905,False,52,0,CA,-1.0,92100,9,N,N,SF,9,226,FRM,Other servicers,Other sellers
N,2,78000,7.375,9,,N,60,1,F99Q10579705,202904,P,2017-12-01,25,360,T,433603,199905,False,60,0,RI,-1.0,2800,9,N,N,SF,9,226,FRM,Other servicers,Other sellers
Y,1,148000,6.75,9,,P,80,1,F99Q10579947,202902,P,2017-12-01,19,360,T,433692,199903,False,80,0,TX,-1.0,78600,9,N,N,SF,9,228,FRM,Other servicers,"CENDANT MORTGAGE CORPORATION, DBA PHH MORTGAGE SERVICES, INC"
Y,2,50000,7.5,9,201711.0,P,80,1,F99Q10579982,202904,P,2017-11-01,27,360,R,433728,199905,True,80,0,OK,1.0,74100,9,N,N,SF,9,225,FRM,"WELLS FARGO BANK, N.A.","CENDANT MORTGAGE CORPORATION, DBA PHH MORTGAGE SERVICES, INC"
N,1,57000,6.75,9,,N,79,1,F99Q10580072,201904,P,2017-12-01,25,240,T,433795,199905,False,79,0,OH,-1.0,43100,9,N,N,SF,9,226,FRM,Other servicers,"LASALLE BANK, FSB"
N,1,109000,6.75,9,,N,66,1,F99Q10580177,201904,P,2017-12-01,30,240,T,433889,199905,False,66,0,IN,-1.0,46000,9,N,N,PU,9,226,FRM,Other servicers,Other sellers
N,1,68000,7.5,9,,P,95,1,F99Q10580280,202904,P,2017-12-01,28,360,T,433989,199905,False,95,25,NC,-1.0,28600,9,N,N,SF,9,226,FRM,Other servicers,"NORWEST MORTGAGE, INC."
N,1,106000,6.875,9,,P,80,1,F99Q10580301,202904,P,2017-12-01,33,360,R,434008,199905,False,80,0,FL,-1.0,33600,9,N,N,PU,9,226,FRM,Other servicers,Other sellers
N,2,27000,7.375,9,,C,56,1,F99Q10580319,202904,P,2017-12-01,17,360,R,434027,199905,False,56,0,NC,-1.0,28600,9,N,N,SF,9,226,FRM,Other servicers,Other sellers
N,1,77000,6.875,9,,N,77,1,F99Q10580337,202904,P,2017-12-01,27,360,T,434046,199905,False,77,0,GA,-1.0,30100,9,N,N,SF,9,226,FRM,Other servicers,"LASALLE BANK, FSB"
